,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000031492.13,3908.81558736899,2.20521334867698,0.130771546488782,16.8630975765523,8.406546740315348e-64,7.498941723980708e-62
ENSMUSG00000096834.7,1848.05277807673,2.43677343824619,0.144502466744416,16.863196131842802,8.3925383530904e-64,7.498941723980708e-62
ENSMUSG00000061244.14,483.54683348963096,5.86039026179539,0.34893526135304803,16.795064617633802,2.6521546847033e-63,2.3378194282854994e-61
ENSMUSG00000093874.1,2378.08304496604,2.25875915569306,0.134726414048127,16.765525688868898,4.361396870228669e-63,3.8218664221056794e-61
ENSMUSG00000028307.9,10207.3500642428,1.59948347702079,0.0955348392752292,16.7424102992709,6.432973823587469e-63,5.604211172513599e-61
ENSMUSG00000019027.8,3079.6988864408004,2.21029920794338,0.13267407464617803,16.659616536523302,2.576711739135419e-62,2.2317020219709497e-60
ENSMUSG00000038567.5,905.398022824406,3.3060564889609503,0.19846816950149399,16.657867592899102,2.6531656454574692e-62,2.2846363364381494e-60
ENSMUSG00000036411.10,3432.4555111028303,1.9654123943296498,0.118361576651658,16.605155574379697,6.395412605529429e-62,5.475428826699539e-60
ENSMUSG00000084757.7,9253.16187760338,1.66985185049149,0.10099650982832199,16.5337579816369,2.0965504441526197e-61,1.7847035409452298e-59
ENSMUSG00000024064.14,1901.68370347823,2.5458748545321,0.15404788652961302,16.5265159547819,2.36420072562041e-61,2.0011078528163194e-59
ENSMUSG00000002844.9,11834.328859871,1.6188717837604298,0.0980622667344293,16.5086106784033,3.18122948126621e-61,2.6774449481594694e-59
ENSMUSG00000027905.15,7172.10587835593,1.65754311939719,0.10048637262255801,16.4952030423385,3.9722232179247394e-61,3.3243937796306097e-59
ENSMUSG00000070476.10,5527.709323220251,1.7351946868406,0.1054365001777,16.4572485231979,7.440664029823778e-61,6.192378326943288e-59
ENSMUSG00000052794.13,9078.772390142858,1.79126727283053,0.10898145676651501,16.4364408953369,1.0490141158257899e-60,8.681757379698178e-59
ENSMUSG00000085467.1,5342.14403362221,1.79754941700304,0.109386959930029,16.4329406188166,1.1113641006231597e-60,9.146956357449268e-59
ENSMUSG00000103436.1,1991.0052550058201,2.3020189476796498,0.14052780692852498,16.381234418968102,2.6040418439072295e-60,2.1314511730047196e-58
ENSMUSG00000118088.1,871.0129827185921,3.2875754812555,0.200959458905887,16.3593965626426,3.7280362016453494e-60,3.0347844423994994e-58
ENSMUSG00000105523.1,1901.8272466686103,2.33755047655931,0.14294093868287697,16.353260990858,4.12311688441852e-60,3.3381560993034095e-58
ENSMUSG00000023262.13,9083.7167573833,1.57595063410059,0.0964436128207725,16.3406428690025,5.071534612217959e-60,4.0838189793627594e-58
ENSMUSG00000042041.7,5039.79738375121,1.74874949238616,0.10759456931601301,16.2531390153155,2.1221480405258795e-59,1.69965803009216e-57
ENSMUSG00000057229.11,3267.5965493781605,1.94839459506879,0.11989705642835301,16.250562383348402,2.2132481904406096e-59,1.7631421547055494e-57
ENSMUSG00000091177.2,1953.61951020662,2.31587786474192,0.142525662439233,16.248848278318402,2.27600021015138e-59,1.8034880388630298e-57
ENSMUSG00000060708.4,5929.568784118929,1.68623732812877,0.10381882020397099,16.242116071208102,2.5400883948442796e-59,2.0021003607404896e-57
ENSMUSG00000109708.1,1346.0455685302302,2.6583447851335,0.164930723973683,16.1179477121418,1.9084253317542795e-58,1.4963059035338697e-56
ENSMUSG00000103013.1,1279.89455633438,2.72338942316077,0.16903414439486802,16.1114751869236,2.11907561375252e-58,1.6527680323597498e-56
ENSMUSG00000103472.1,840.5284387334401,3.2187537235298698,0.200554153046577,16.0492997758184,5.7812612167096494e-58,4.48559626798561e-56
ENSMUSG00000114728.1,2197.84072414687,2.16926623136764,0.13520946700576,16.0437451563598,6.3223925697281594e-58,4.880035342551319e-56
ENSMUSG00000082051.1,1765.51280010287,2.35125397484536,0.14655764923715697,16.043202023803,6.3779392028929e-58,4.897534036365749e-56
ENSMUSG00000081037.3,1746.74796993647,2.45089523558298,0.15284094105934198,16.0355937263654,7.20913000202585e-58,5.507405622573289e-56
ENSMUSG00000082740.1,3491.23018389641,1.88288097609242,0.117682374026499,15.999685523580998,1.2842212262901498e-57,9.760736534716489e-56
ENSMUSG00000032878.16,1592.5136620665,2.4265221573761897,0.15183717310164002,15.9810809685707,1.73117610367415e-57,1.3091030668240498e-55
ENSMUSG00000112813.1,1749.5463336965602,2.37700558173833,0.14879622864862901,15.974904762885199,1.91146115192435e-57,1.4381331707180298e-55
ENSMUSG00000021709.14,1875.80276461833,2.3596194228739598,0.147766647589433,15.968552182561,2.1164164798902295e-57,1.5843344874836498e-55
ENSMUSG00000030780.15,3467.81899302383,1.9899399447743702,0.124821171181769,15.942327138371,3.221307734570809e-57,2.3993910660950696e-55
ENSMUSG00000029377.5,1820.76820133142,2.2999309496425298,0.144399818022349,15.9275197236506,4.0823160618020594e-57,3.0255851926699194e-55
ENSMUSG00000097743.1,2456.31027199076,2.15011582482571,0.13534394534833302,15.8863096482963,7.883407715476908e-57,5.81381805630987e-55
ENSMUSG00000086221.1,5846.30859268089,1.66519082915774,0.10504417895286901,15.852290395880699,1.3554912176663298e-56,9.898408171360459e-55
ENSMUSG00000111471.1,4826.38056746056,1.7350068472413103,0.10966882699819099,15.820419482283,2.2498865410217e-56,1.6349541366634297e-54
ENSMUSG00000024451.9,7488.78475411212,1.58014838399692,0.0999493517799774,15.809491065788698,2.676199808558509e-56,1.9353081819464096e-54
ENSMUSG00000085920.1,3066.4379728202803,1.92158371005651,0.12155142920300901,15.808812143600399,2.7051939169453794e-56,1.9468248203253795e-54
ENSMUSG00000084124.1,5131.22152167052,1.78137528101421,0.11297991501094601,15.767185528875801,5.233029683721968e-56,3.7479059230002895e-54
ENSMUSG00000087205.1,4871.09695481577,1.6960279375765601,0.107979670452699,15.706919001197699,1.3561124056943497e-55,9.620003098870838e-54
ENSMUSG00000097286.2,13685.1225390895,1.54803765059412,0.0985702865764475,15.7049117372051,1.3997235975112598e-55,9.882313948874497e-54
ENSMUSG00000000826.16,2467.18435152791,2.0756211996312497,0.132193653222581,15.7013680235951,1.4801539344289398e-55,1.0400874132635798e-53
ENSMUSG00000108503.1,1284.19756427659,2.62839355927427,0.167721689825499,15.6711607306658,2.3818941874706993e-55,1.6658721929930097e-53
ENSMUSG00000064793.1,5561.52054235765,1.6536545850931001,0.10568526384672199,15.646974089892499,3.483956298438219e-55,2.4252568681230896e-53
ENSMUSG00000106675.1,1175.6830600964,2.68810459249472,0.171869475713082,15.6403839677863,3.863912071035779e-55,2.6772417731265096e-53
ENSMUSG00000028398.8,3107.05305721076,1.9901021482299999,0.12761625712289,15.5944249823406,7.943542878211199e-55,5.4784702896625995e-53
ENSMUSG00000038115.16,4548.22120228545,1.77631194657559,0.114193849568095,15.5552330821141,1.4662050518587397e-54,1.0065463897483698e-52
ENSMUSG00000022150.16,1154.75861234438,2.8379714192151297,0.182696868319708,15.5337715709985,2.0496220830229496e-54,1.4006064298528897e-52
ENSMUSG00000079410.4,2021.8745667999801,2.41928881950145,0.15578079784390197,15.5300836366602,2.1709647821219997e-54,1.4767517059027998e-52
ENSMUSG00000086998.1,2846.9759626277696,1.95111212134615,0.12582683274319198,15.506327853998402,3.1435010646973895e-54,2.1285788800362296e-52
ENSMUSG00000093622.1,1111.3471692075698,2.8816596918653303,0.18584167417445102,15.505992962376599,3.1599350451317994e-54,2.1300249939967596e-52
ENSMUSG00000038550.10,1726.68224144669,2.2731794167840498,0.14663541636207097,15.502253638173801,3.34934777188869e-54,2.2475330521543195e-52
ENSMUSG00000117607.1,4197.595728477821,1.79552054454754,0.116235870937514,15.4472154771634,7.877370153890388e-54,5.262295209977809e-52
ENSMUSG00000094925.7,1318.14050557673,2.5491652260005697,0.165087123743859,15.4413328440789,8.629830592409278e-54,5.739222604246469e-52
ENSMUSG00000020648.3,1158.75333003124,2.7010515525878103,0.175443969310093,15.3955223608386,1.7540231080902496e-53,1.1613192107209098e-51
ENSMUSG00000020309.6,4681.21740945033,1.82447469604653,0.11869368463314,15.371287037601302,2.5505173794795193e-53,1.6811972301816996e-51
ENSMUSG00000026172.12,3120.37094480011,1.9914173799007202,0.129588051863676,15.3672915925586,2.71274541494035e-53,1.7802541165800195e-51
ENSMUSG00000028755.3,2988.23050223822,2.20390393328301,0.1434771270041,15.360663956004801,3.0048145319054696e-53,1.9632772842892896e-51
ENSMUSG00000083474.1,2057.1393689096,2.11450104952259,0.137670597398016,15.3591332462182,3.076603479700139e-53,2.0014044557682497e-51
ENSMUSG00000054667.7,5081.96716171704,1.74502799287771,0.113705852158291,15.3468617468206,3.7173950571163995e-53,2.4077406159070896e-51
ENSMUSG00000036435.13,2907.79674659579,1.95754783257893,0.127654548913024,15.3347283684554,4.481434427012339e-53,2.890040201697089e-51
ENSMUSG00000086986.3,682.067433552023,3.4021714274159103,0.22196882820060604,15.3272486726883,5.02838130788036e-53,3.228784325150589e-51
ENSMUSG00000020150.13,1209.40007333223,2.5830019957120998,0.168548576032767,15.324970738465,5.207799397835349e-53,3.329638954058079e-51
ENSMUSG00000032480.17,3263.9799314102,1.90788694444188,0.12456117061838301,15.3168674874375,5.899284824469028e-53,3.723798560598099e-51
ENSMUSG00000015932.8,2413.50048582704,1.99854129066392,0.130828018631282,15.276095377523802,1.10357951760011e-52,6.936719018434119e-51
ENSMUSG00000095991.1,3925.5822858423708,1.78064445537705,0.11686334405261802,15.2369801652716,2.0094558820817298e-52,1.2577674065282198e-50
ENSMUSG00000034731.11,2918.5205948968105,1.90428709137622,0.125183698952403,15.211941389431699,2.9467314936721598e-52,1.8367137682524698e-50
ENSMUSG00000030303.15,2560.67153733941,1.9930697074377,0.131122805123558,15.2000234098074,3.534947006525369e-52,2.1850666205895597e-50
ENSMUSG00000091438.1,2155.59294748977,2.18896773043231,0.144212183469934,15.1787988903772,4.886477642598169e-52,3.0080106380902897e-50
ENSMUSG00000105203.1,2707.04408664889,1.95742470343331,0.128983989229168,15.1757184370808,5.121389565937419e-52,3.1396436363691293e-50
ENSMUSG00000108130.1,1422.2074071832599,2.3904290987329904,0.157911813923887,15.1377470711924,9.128775295513358e-52,5.573416622018959e-50
ENSMUSG00000099979.1,1553.4422303205,2.40189964624346,0.159025421163988,15.103872253019302,1.5269651865662196e-51,9.28457158541918e-50
ENSMUSG00000099936.1,2298.4646274258,2.00333010857515,0.13264788339390401,15.102616470902698,1.5563308700208198e-51,9.424658931178929e-50
ENSMUSG00000030207.15,7559.98510320154,1.50904130316156,0.10021483355832199,15.0580632585029,3.056093887973439e-51,1.8357512358524298e-49
ENSMUSG00000030301.17,1850.6482422078302,2.19444744291615,0.145807314398237,15.0503248206229,3.4354335666290593e-51,2.05532746353707e-49
ENSMUSG00000068876.15,5129.661479348029,1.64971387895405,0.109626080148535,15.048553015111198,3.528682358512029e-51,2.10267124379015e-49
ENSMUSG00000038352.15,3793.58455367997,1.73536891249677,0.115797183532764,14.986279109333902,9.027075807010278e-51,5.35762343812877e-49
ENSMUSG00000101281.1,6171.20448116809,1.5801866909109599,0.10547733985688999,14.981290702391,9.730874018581608e-51,5.75241389900041e-49
ENSMUSG00000110580.1,5060.01524350442,1.60405184452647,0.107190005433499,14.964565381253099,1.2513875101534797e-50,7.310556760296641e-49
ENSMUSG00000032412.8,1841.74074043023,2.1881249699320002,0.14636267567282402,14.9500202826524,1.5570175736175599e-50,9.060504216476841e-49
ENSMUSG00000097534.3,1830.0568034062899,2.51385563848533,0.16838167826922398,14.929508152697899,2.1182272111769995e-50,1.2278299908522899e-48
ENSMUSG00000077599.1,1455.6240133083402,2.40034128309837,0.161117402759455,14.898088238686599,3.3914515370028196e-50,1.95823463359422e-48
ENSMUSG00000021243.14,2154.4494501919103,2.0187709467278703,0.135756513219753,14.870527379117599,5.120835712402039e-50,2.94537025512175e-48
ENSMUSG00000086129.1,2499.8963522865397,1.9615641114023603,0.132024304866762,14.8575984806885,6.211209966988869e-50,3.5587844183935894e-48
ENSMUSG00000021221.15,2437.24786817552,1.9304831727437202,0.130035068759405,14.84586574346,7.399335317658608e-50,4.22329111981457e-48
ENSMUSG00000070808.4,1510.4537707778197,2.35345138822364,0.15889888304271899,14.8110001981004,1.2437572413638197e-49,7.071851765113308e-48
ENSMUSG00000034259.8,1744.26621533047,2.15781045990829,0.14597562218969698,14.7819918664514,1.91420323262136e-49,1.0801471801651698e-47
ENSMUSG00000001739.14,5771.85455228047,1.69436182311299,0.11509938194250999,14.720859439187,4.73602823512407e-49,2.6523538578437295e-47
ENSMUSG00000081355.1,1701.3194010790899,2.22812632756637,0.151398696334316,14.7169452677866,5.01821701376959e-49,2.79986437655901e-47
ENSMUSG00000112496.2,2641.64703721013,2.05415154779935,0.139661414774996,14.7080820504985,5.7205896444231206e-49,3.17983671391684e-47
ENSMUSG00000048406.5,1198.35615596374,2.51379914776478,0.171222642582482,14.681464494707999,8.47402662087264e-49,4.692846638332329e-47
ENSMUSG00000091345.9,880.5062430873891,2.9974757340683595,0.20432910679784902,14.669842104453002,1.0057883199741398e-48,5.54934392690918e-47
ENSMUSG00000035875.15,5634.55062153574,1.5300340386051001,0.104721638046315,14.6104861148983,2.40793711544244e-48,1.3236545833485599e-46
ENSMUSG00000028873.16,1793.36689790052,2.1363058654041898,0.14644006452804098,14.5882608853612,3.33593573483741e-48,1.82703803830415e-46
ENSMUSG00000084407.1,370.307385584394,5.72649004562423,0.392713667981369,14.5818455340747,3.66473957846963e-48,1.9997665018484297e-46
ENSMUSG00000034321.14,2897.72059190338,1.79239504655116,0.12328671988944902,14.5384275626636,6.91631667609723e-48,3.76030545707374e-46
ENSMUSG00000031355.16,4887.174327847671,1.64930250880754,0.113465800405766,14.5356794991042,7.199556256955611e-48,3.90006507490428e-46
ENSMUSG00000030213.12,5169.91326107677,1.6278192466519,0.112372850441899,14.4858766174445,1.4881193545256599e-47,8.03207029868432e-46
ENSMUSG00000026781.17,2091.83436426992,2.06855225065615,0.142820632735355,14.4835673322436,1.5389808981567698e-47,8.2766059349608e-46
ENSMUSG00000084249.1,1365.04475518685,2.3155142920561604,0.160019237005159,14.470224551698802,1.8686113403997701e-47,9.97731295266499e-46
ENSMUSG00000025630.8,1240.4607834318801,2.4006009043920096,0.166567564478577,14.412175094874302,4.3382950353430995e-47,2.29991391962655e-45
ENSMUSG00000038545.13,1953.8171156037301,2.0159390301611597,0.140040082585584,14.3954430256005,5.52695846290982e-47,2.91968440503431e-45
ENSMUSG00000021900.10,2257.8726153334,1.9149302997571298,0.133195420190453,14.3768479202889,7.231380212106419e-47,3.8065678805565095e-45
ENSMUSG00000095836.3,1600.0120469285998,2.3405155795216803,0.163180295253596,14.343126269531,1.17634639563173e-46,6.148783247623099e-45
ENSMUSG00000114106.1,7331.65447696164,1.8571433634231103,0.129520928473635,14.3385581412131,1.25638642297687e-46,6.544191798281989e-45
ENSMUSG00000084755.1,3742.1806706594202,1.63861151374754,0.114931045347491,14.2573445564098,4.03519008256495e-46,2.08723009236007e-44
ENSMUSG00000032218.7,868.453268161525,2.80342687509347,0.19669199591406197,14.2528772564713,4.30185203751141e-46,2.2174633149760398e-44
ENSMUSG00000061518.11,2767.7787610253304,1.8597068130126797,0.13109253104380197,14.186214868269598,1.1151760304582998e-45,5.70885818753859e-44
ENSMUSG00000056938.16,5107.46600555391,1.52054898491326,0.10725434114379599,14.1770390708443,1.2709704515694598e-45,6.484125622270611e-44
ENSMUSG00000031179.14,3329.31157131042,1.7079391670003998,0.120520179856856,14.171395769811802,1.37735416871558e-45,7.002882270087359e-44
ENSMUSG00000089346.1,4980.59109874938,1.73991038077957,0.12283726190119801,14.164353339127901,1.52262055699504e-45,7.71512872025683e-44
ENSMUSG00000102356.1,3553.3463609913397,1.6450381019599098,0.116386467134007,14.134273017032301,2.3353318353584295e-45,1.1753188632207598e-43
ENSMUSG00000057530.14,2199.4155240936702,2.05752447398324,0.146344331812044,14.0594749964474,6.738424700397499e-45,3.37987585056638e-43
ENSMUSG00000029878.6,1702.88748569828,2.06360649205836,0.14716132822922,14.022749841208698,1.1314418304659698e-44,5.656070116930039e-43
ENSMUSG00000047844.3,1109.37446393998,2.4483936304595697,0.17533832149328102,13.9638249619801,2.5914421597611295e-44,1.2868237951320499e-42
ENSMUSG00000027447.6,1676.51050204999,2.07230303199925,0.148540284104746,13.9511180047153,3.0971205436384597e-44,1.53281743317548e-42
ENSMUSG00000095082.1,2935.3234132413695,1.74007035245447,0.125155877007234,13.903225274462303,6.05501783031089e-44,2.98680796748813e-42
ENSMUSG00000100010.5,3827.4326640771,1.6001321548160499,0.11549287445287701,13.8548127959957,1.1896662531716698e-43,5.848996096864159e-42
ENSMUSG00000034480.18,2907.22161413546,1.72816111799721,0.12488652258918302,13.837851212192302,1.5064276583121298e-43,7.381991061143349e-42
ENSMUSG00000046753.10,3204.93524829513,1.65241563435386,0.11961745517167,13.814168107676101,2.0935880393920893e-43,1.0225633122237401e-41
ENSMUSG00000075707.5,1232.3873504892501,2.3321585695769502,0.16894050632291902,13.8046145376123,2.3904773913966098e-43,1.16375626469396e-41
ENSMUSG00000020910.16,577.80415833327,3.48332363543908,0.252701020665285,13.784367100174501,3.1653034769930797e-43,1.5359454689500302e-41
ENSMUSG00000081068.1,2228.75655324832,1.98190947585219,0.14378564334845598,13.7837786144556,3.1912188277363995e-43,1.54349308041523e-41
ENSMUSG00000102478.1,3934.25060148492,1.56248230058601,0.11340281322997199,13.7781617235316,3.4494421676303494e-43,1.66298834858218e-41
